,0,1,2,3,4,5
9111,18.0,8.0,0.0,14.0,0.0,4.941642422609304
9112,11.0,9.0,0.0,4.0,0.0,4.532599493153256
9113,25.0,8.0,1.0,4.0,0.0,5.117993812416755
9114,10.0,4.0,0.0,1.0,0.0,3.7376696182833684
9115,10.0,16.0,0.0,6.0,0.0,4.897839799950911
9116,32.0,23.0,0.0,6.0,0.0,5.53338948872752
9117,19.0,3.0,0.0,8.0,0.0,4.709530201312334
9118,6.0,4.0,0.0,2.0,0.0,3.4965075614664802
9119,5.0,0.0,0.0,1.0,0.0,2.9444389791664403
9120,14.0,5.0,0.0,2.0,0.0,4.127134385045092
9121,14.0,25.0,1.0,6.0,0.0,4.976733742420574
9122,15.0,8.0,0.0,14.0,0.0,4.584967478670572
9123,9.0,8.0,0.0,1.0,0.0,4.51085950651685
9124,14.0,5.0,0.0,4.0,0.0,4.844187086458591
9125,3.0,11.0,0.0,8.0,0.0,4.394449154672439
9126,15.0,5.0,1.0,5.0,0.0,4.700480365792417
9127,13.0,9.0,0.0,5.0,0.0,4.605170185988092
9128,12.0,10.0,0.0,5.0,0.0,4.2626798770413155
9129,15.0,4.0,0.0,1.0,0.0,4.3694478524670215
9130,24.0,5.0,1.0,3.0,0.0,4.605170185988092
9131,5.0,2.0,0.0,2.0,0.0,3.1780538303479458
9132,8.0,9.0,1.0,5.0,0.0,4.394449154672439
9133,8.0,13.0,0.0,5.0,0.0,4.343805421853684
9134,10.0,22.0,0.0,1.0,0.0,4.836281906951478
9135,9.0,1.0,0.0,7.0,0.0,3.912023005428146
9136,21.0,6.0,0.0,4.0,0.0,4.418840607796598
9137,12.0,7.0,0.0,10.0,0.0,4.219507705176107
9138,9.0,15.0,0.0,1.0,0.0,4.394449154672439
9139,16.0,14.0,1.0,5.0,0.0,4.48863636973214
9140,43.0,48.0,1.0,12.0,0.0,6.037870919922137
9141,11.0,6.0,1.0,7.0,0.0,4.48863636973214
9142,29.0,52.0,0.0,3.0,0.0,5.676753802268282
9143,7.0,9.0,0.0,8.0,0.0,4.356708826689592
9144,8.0,2.0,0.0,4.0,0.0,3.4965075614664802
9145,35.0,11.0,0.0,8.0,0.0,5.0238805208462765
9146,13.0,9.0,0.0,11.0,0.0,4.624972813284271
9147,8.0,10.0,0.0,3.0,0.0,4.219507705176107
9148,15.0,1.0,0.0,10.0,0.0,4.30406509320417
9149,40.0,17.0,1.0,18.0,0.0,5.659482215759621
9150,9.0,3.0,1.0,8.0,0.0,4.248495242049359
9151,8.0,14.0,0.0,8.0,0.0,4.30406509320417
9152,3.0,3.0,1.0,0.0,0.0,3.367295829986474
9153,5.0,3.0,0.0,1.0,0.0,4.127134385045092
9154,16.0,14.0,1.0,8.0,0.0,5.0238805208462765
9155,16.0,10.0,0.0,9.0,0.0,4.844187086458591
9156,7.0,13.0,1.0,12.0,0.0,4.543294782270004
9157,2.0,7.0,0.0,1.0,0.0,3.258096538021482
9158,6.0,1.0,0.0,0.0,0.0,3.4965075614664802
9159,24.0,15.0,0.0,9.0,0.0,4.976733742420574
9160,47.0,16.0,1.0,18.0,0.0,5.5909869805108565
9161,3.0,7.0,0.0,2.0,0.0,3.4965075614664802
9162,71.0,56.0,1.0,14.0,0.0,6.35088571671474
9163,5.0,9.0,0.0,4.0,0.0,4.02535169073515
9164,21.0,20.0,0.0,20.0,0.0,5.303304908059076
9165,9.0,13.0,0.0,9.0,0.0,4.5217885770490405
9166,30.0,12.0,1.0,0.0,0.0,5.087596335232384
9167,18.0,14.0,0.0,14.0,0.0,5.1298987149230735
9168,7.0,9.0,0.0,10.0,0.0,4.3694478524670215
9169,7.0,10.0,0.0,3.0,0.0,4.2626798770413155
9170,9.0,5.0,0.0,2.0,0.0,3.784189633918261
9171,21.0,40.0,1.0,9.0,0.0,5.5909869805108565
9172,29.0,36.0,0.0,3.0,0.0,5.25227342804663
9173,12.0,14.0,0.0,4.0,0.0,4.859812404361672
9174,18.0,6.0,0.0,12.0,0.0,4.430816798843313
9175,9.0,9.0,0.0,4.0,0.0,4.553876891600541
9176,56.0,80.0,0.0,17.0,0.0,6.248042874508429
9177,24.0,15.0,1.0,15.0,0.0,5.19295685089021
9178,11.0,7.0,0.0,5.0,0.0,4.189654742026425
9179,7.0,34.0,1.0,3.0,0.0,5.017279836814924
9180,9.0,6.0,0.0,2.0,0.0,3.9318256327243257
9181,8.0,2.0,0.0,7.0,0.0,4.1588830833596715
9182,10.0,10.0,0.0,8.0,0.0,4.882801922586371
9183,11.0,3.0,0.0,6.0,0.0,4.382026634673881
9184,15.0,11.0,1.0,17.0,0.0,5.159055299214529
9185,3.0,4.0,0.0,0.0,0.0,3.2188758248682006
9186,8.0,9.0,1.0,6.0,0.0,4.174387269895637
9187,20.0,7.0,0.0,5.0,0.0,4.852030263919617
9188,14.0,14.0,1.0,9.0,0.0,5.099866427824199
9189,2.0,14.0,0.0,3.0,0.0,4.454347296253507
9190,16.0,3.0,0.0,12.0,0.0,4.382026634673881
9191,16.0,3.0,0.0,7.0,0.0,4.672828834461906
9192,23.0,1.0,0.0,8.0,0.0,4.955827057601261
9193,18.0,12.0,0.0,9.0,0.0,4.430816798843313
9194,31.0,28.0,1.0,3.0,0.0,5.2574953720277815
9195,25.0,12.0,1.0,1.0,0.0,4.919980925828125
9196,9.0,13.0,1.0,0.0,0.0,4.23410650459726
9197,11.0,10.0,0.0,5.0,0.0,4.6913478822291435
9198,29.0,5.0,0.0,4.0,0.0,5.111987788356544
9199,17.0,14.0,0.0,7.0,0.0,4.624972813284271
9200,4.0,9.0,0.0,5.0,0.0,3.8066624897703196
9201,14.0,10.0,0.0,7.0,0.0,4.382026634673881
9202,3.0,14.0,1.0,3.0,0.0,3.9889840465642745
9203,10.0,9.0,0.0,6.0,0.0,4.74493212836325
9204,21.0,1.0,0.0,17.0,0.0,4.700480365792417
9205,12.0,17.0,1.0,2.0,0.0,4.804021044733257
9206,22.0,16.0,0.0,11.0,0.0,5.247024072160486
9207,38.0,48.0,1.0,30.0,0.0,5.948034989180646
9208,9.0,2.0,0.0,9.0,0.0,4.07753744390572
9209,8.0,8.0,0.0,1.0,0.0,4.189654742026425
9210,20.0,33.0,0.0,11.0,0.0,5.384495062789089
9211,53.0,32.0,0.0,5.0,0.0,5.7745515455444085
9212,14.0,7.0,0.0,8.0,0.0,4.68213122712422
9213,64.0,24.0,0.0,9.0,0.0,5.762051382780177
9214,11.0,5.0,0.0,1.0,0.0,4.248495242049359
9215,4.0,9.0,0.0,1.0,0.0,4.356708826689592
9216,49.0,48.0,1.0,17.0,0.0,6.052089168924417
9217,36.0,33.0,0.0,10.0,0.0,5.638354669333745
9218,17.0,12.0,0.0,0.0,0.0,4.709530201312334
9219,5.0,16.0,0.0,5.0,0.0,4.6913478822291435
9220,7.0,14.0,1.0,6.0,0.0,4.465908118654584
9221,3.0,9.0,1.0,2.0,0.0,4.110873864173311
9222,8.0,9.0,0.0,5.0,0.0,4.330733340286331
9223,30.0,27.0,1.0,5.0,0.0,5.560681631015528
9224,16.0,3.0,0.0,6.0,0.0,4.248495242049359
9225,5.0,8.0,0.0,3.0,0.0,4.276666119016055
9226,4.0,2.0,0.0,1.0,0.0,3.5263605246161616
9227,61.0,34.0,0.0,10.0,0.0,5.8916442118257715
9228,10.0,15.0,1.0,5.0,0.0,4.59511985013459
9229,23.0,9.0,0.0,6.0,0.0,4.9344739331306915
9230,7.0,6.0,0.0,5.0,0.0,3.713572066704308
9231,25.0,23.0,0.0,17.0,0.0,5.529429087511423
9232,10.0,6.0,0.0,8.0,0.0,4.406719247264253
9233,14.0,4.0,0.0,18.0,0.0,4.543294782270004
9234,25.0,17.0,1.0,7.0,0.0,5.529429087511423
9235,7.0,5.0,0.0,7.0,0.0,4.127134385045092
9236,14.0,16.0,1.0,1.0,0.0,5.081404364984463
9237,4.0,5.0,0.0,2.0,0.0,3.4657359027997265
9238,13.0,4.0,0.0,3.0,0.0,4.442651256490317
9239,12.0,0.0,0.0,1.0,0.0,4.127134385045092
9240,11.0,3.0,0.0,0.0,0.0,4.060443010546419
9241,5.0,1.0,0.0,1.0,0.0,3.9512437185814275
9242,8.0,3.0,1.0,12.0,0.0,4.356708826689592
9243,12.0,7.0,0.0,2.0,0.0,4.7535901911063645
9244,18.0,9.0,0.0,3.0,0.0,4.48863636973214
9245,26.0,9.0,0.0,20.0,0.0,5.262690188904886
9246,37.0,66.0,1.0,24.0,0.0,5.799092654460526
9247,5.0,10.0,0.0,3.0,0.0,4.430816798843313
9248,9.0,0.0,0.0,6.0,0.0,3.7612001156935624
9249,4.0,14.0,0.0,12.0,0.0,4.795790545596741
9250,10.0,4.0,0.0,0.0,0.0,4.465908118654584
9251,28.0,18.0,0.0,10.0,0.0,5.231108616854587
9252,10.0,6.0,0.0,8.0,0.0,4.3694478524670215
9253,15.0,23.0,1.0,9.0,0.0,5.117993812416755
9254,14.0,15.0,0.0,6.0,0.0,4.543294782270004
9255,20.0,10.0,1.0,7.0,0.0,5.075173815233827
9256,18.0,31.0,0.0,9.0,0.0,5.556828061699537
9257,15.0,27.0,1.0,0.0,0.0,5.209486152841421
9258,6.0,11.0,0.0,1.0,0.0,4.189654742026425
9259,40.0,48.0,1.0,4.0,0.0,5.820082930352362
9260,6.0,7.0,1.0,8.0,0.0,4.430816798843313
9261,3.0,8.0,0.0,6.0,0.0,4.174387269895637
9262,18.0,3.0,1.0,4.0,0.0,4.852030263919617
9263,34.0,14.0,0.0,5.0,0.0,5.0689042022202315
9264,12.0,6.0,0.0,7.0,0.0,4.2626798770413155
9265,5.0,6.0,0.0,0.0,0.0,4.07753744390572
9266,14.0,3.0,0.0,9.0,0.0,4.290459441148391
9267,15.0,8.0,0.0,5.0,0.0,4.442651256490317
9268,15.0,6.0,0.0,5.0,0.0,4.382026634673881
9269,31.0,32.0,1.0,7.0,0.0,5.60947179518496
9270,14.0,5.0,0.0,5.0,0.0,4.276666119016055
9271,5.0,10.0,0.0,0.0,0.0,4.007333185232471
9272,13.0,4.0,1.0,5.0,0.0,4.553876891600541
9273,10.0,25.0,0.0,20.0,0.0,5.0689042022202315
9274,8.0,12.0,0.0,0.0,0.0,4.430816798843313
9275,4.0,3.0,0.0,2.0,0.0,3.4965075614664802
9276,8.0,4.0,0.0,4.0,0.0,3.9889840465642745
9277,17.0,20.0,1.0,2.0,0.0,4.795790545596741
9278,10.0,19.0,0.0,6.0,0.0,4.6443908991413725
9279,67.0,35.0,1.0,7.0,0.0,6.2878585601617845
9280,5.0,10.0,1.0,3.0,0.0,4.04305126783455
9281,19.0,11.0,0.0,7.0,0.0,4.983606621708336
9282,8.0,10.0,0.0,11.0,0.0,4.30406509320417
9283,2.0,5.0,1.0,1.0,0.0,3.4339872044851463
9284,14.0,5.0,0.0,6.0,0.0,4.574710978503383
9285,11.0,1.0,0.0,11.0,0.0,4.204692619390966
9286,3.0,1.0,0.0,7.0,0.0,3.7376696182833684
9287,22.0,16.0,0.0,3.0,0.0,5.19295685089021
9288,7.0,6.0,0.0,1.0,0.0,4.174387269895637
9289,12.0,8.0,0.0,6.0,0.0,4.605170185988092
9290,23.0,13.0,0.0,5.0,0.0,5.0369526024136295
9291,7.0,3.0,0.0,4.0,0.0,3.713572066704308
9292,10.0,10.0,0.0,9.0,0.0,4.51085950651685
9293,14.0,6.0,0.0,4.0,0.0,4.442651256490317
9294,17.0,3.0,0.0,5.0,0.0,4.23410650459726
9295,4.0,5.0,0.0,13.0,0.0,4.219507705176107
9296,6.0,2.0,0.0,3.0,0.0,3.8066624897703196
9297,9.0,8.0,0.0,11.0,0.0,4.30406509320417
9298,11.0,7.0,0.0,10.0,0.0,4.3694478524670215
9299,10.0,4.0,0.0,8.0,0.0,4.343805421853684
9300,8.0,10.0,1.0,8.0,0.0,4.454347296253507
9301,2.0,3.0,0.0,7.0,0.0,3.8066624897703196
9302,16.0,9.0,0.0,9.0,0.0,4.30406509320417
9303,36.0,39.0,1.0,11.0,0.0,5.916202062607435
9304,14.0,12.0,1.0,9.0,0.0,4.3694478524670215
9305,20.0,7.0,0.0,3.0,0.0,4.584967478670572
9306,7.0,5.0,0.0,3.0,0.0,4.1588830833596715
9307,2.0,8.0,0.0,4.0,0.0,4.30406509320417
9308,11.0,4.0,0.0,15.0,0.0,4.290459441148391
9309,38.0,27.0,0.0,10.0,0.0,5.666426688112432
9310,15.0,13.0,1.0,2.0,0.0,5.093750200806762
9311,9.0,5.0,0.0,8.0,0.0,4.290459441148391
9312,7.0,10.0,0.0,9.0,0.0,4.189654742026425
9313,20.0,9.0,1.0,6.0,0.0,4.718498871295094
9314,21.0,18.0,0.0,5.0,0.0,4.7535901911063645
9315,31.0,40.0,1.0,5.0,0.0,5.44673737166631
9316,32.0,42.0,1.0,8.0,0.0,6.023447592961033
9317,9.0,11.0,0.0,2.0,0.0,4.51085950651685
9318,34.0,44.0,1.0,5.0,0.0,5.493061443340548
9319,11.0,10.0,0.0,4.0,0.0,4.2626798770413155
9320,25.0,9.0,1.0,13.0,0.0,5.14166355650266
9321,7.0,0.0,1.0,13.0,0.0,4.543294782270004
9322,47.0,48.0,1.0,4.0,0.0,6.059123195581797
9323,32.0,29.0,1.0,21.0,0.0,5.60947179518496
9324,45.0,39.0,1.0,26.0,0.0,5.955837369464831
9325,19.0,11.0,1.0,18.0,0.0,4.997212273764115
9326,13.0,8.0,0.0,2.0,0.0,4.663439094112067
9327,21.0,11.0,0.0,13.0,0.0,5.351858133476067
9328,9.0,12.0,0.0,6.0,0.0,4.2626798770413155
9329,17.0,25.0,1.0,2.0,0.0,5.0106352940962555
9330,36.0,11.0,1.0,21.0,0.0,5.318119993844216
9331,7.0,10.0,0.0,11.0,0.0,4.3694478524670215
9332,11.0,10.0,1.0,8.0,0.0,4.736198448394496
9333,39.0,7.0,0.0,25.0,0.0,5.327876168789581
9334,49.0,14.0,0.0,8.0,0.0,5.883322388488279
9335,16.0,8.0,0.0,6.0,0.0,4.663439094112067
9336,13.0,10.0,0.0,9.0,0.0,5.198497031265826
9337,13.0,15.0,1.0,8.0,0.0,5.225746673713202
9338,28.0,25.0,0.0,11.0,0.0,5.583496308781699
9339,10.0,1.0,0.0,5.0,0.0,3.8501476017100584
9340,35.0,32.0,1.0,20.0,0.0,5.680172609017068
9341,6.0,3.0,0.0,3.0,0.0,4.110873864173311
9342,11.0,11.0,1.0,11.0,0.0,5.087596335232384
9343,15.0,22.0,0.0,4.0,0.0,5.135798437050262
9344,12.0,13.0,0.0,7.0,0.0,4.442651256490317
9345,37.0,4.0,0.0,12.0,0.0,5.062595033026967
9346,26.0,19.0,1.0,11.0,0.0,5.153291594497779
9347,10.0,10.0,0.0,8.0,0.0,4.477336814478207
9348,6.0,3.0,0.0,5.0,0.0,4.1588830833596715
9349,67.0,51.0,0.0,7.0,0.0,6.016157159698354
9350,9.0,1.0,0.0,0.0,0.0,4.1588830833596715
9351,5.0,7.0,0.0,3.0,0.0,4.5217885770490405
9352,5.0,5.0,0.0,1.0,0.0,3.1780538303479458
9353,7.0,4.0,0.0,12.0,0.0,4.30406509320417
9354,5.0,4.0,0.0,0.0,0.0,4.343805421853684
9355,9.0,12.0,0.0,3.0,0.0,4.2626798770413155
9356,25.0,15.0,1.0,0.0,0.0,5.225746673713202
9357,11.0,25.0,0.0,4.0,0.0,4.653960350157523
9358,18.0,3.0,0.0,6.0,0.0,4.356708826689592
9359,20.0,11.0,1.0,11.0,0.0,4.787491742782046
9360,12.0,14.0,0.0,8.0,0.0,4.820281565605037
9361,18.0,15.0,1.0,9.0,0.0,4.8283137373023015
9362,9.0,8.0,1.0,10.0,0.0,4.48863636973214
9363,5.0,7.0,1.0,10.0,0.0,4.276666119016055
9364,4.0,5.0,0.0,0.0,0.0,3.9889840465642745
9365,12.0,19.0,1.0,0.0,0.0,4.653960350157523
9366,23.0,17.0,1.0,4.0,0.0,4.897839799950911
9367,8.0,13.0,1.0,13.0,0.0,5.043425116919247
9368,7.0,6.0,0.0,2.0,0.0,4.189654742026425
9369,7.0,13.0,0.0,7.0,0.0,4.23410650459726
9370,6.0,5.0,0.0,0.0,0.0,3.9889840465642745
9371,9.0,6.0,1.0,7.0,0.0,3.8501476017100584
9372,9.0,16.0,1.0,4.0,0.0,4.762173934797756
9373,19.0,48.0,0.0,22.0,0.0,5.697093486505405
9374,21.0,18.0,0.0,13.0,0.0,5.313205979041787
9375,3.0,9.0,0.0,4.0,0.0,4.127134385045092
9376,63.0,30.0,0.0,8.0,0.0,5.934894195619588
9377,20.0,13.0,0.0,13.0,0.0,4.634728988229636
9378,6.0,13.0,0.0,8.0,0.0,4.276666119016055
9379,5.0,0.0,0.0,1.0,0.0,3.1354942159291497
9380,6.0,7.0,0.0,1.0,0.0,3.9889840465642745
9381,2.0,5.0,0.0,2.0,0.0,3.828641396489095
9382,9.0,5.0,0.0,7.0,0.0,4.276666119016055
9383,5.0,9.0,0.0,7.0,0.0,4.189654742026425
9384,16.0,10.0,0.0,5.0,0.0,4.61512051684126
9385,7.0,16.0,0.0,1.0,0.0,4.477336814478207
9386,8.0,6.0,0.0,6.0,0.0,4.30406509320417
9387,8.0,14.0,0.0,2.0,0.0,4.219507705176107
9388,8.0,5.0,0.0,8.0,0.0,4.2626798770413155
9389,2.0,5.0,0.0,1.0,0.0,3.258096538021482
9390,59.0,16.0,1.0,33.0,0.0,5.598421958998375
9391,54.0,27.0,1.0,5.0,0.0,5.8522024797744745
9392,7.0,7.0,0.0,4.0,0.0,4.356708826689592
9393,23.0,17.0,0.0,3.0,0.0,5.075173815233827
9394,10.0,11.0,0.0,4.0,0.0,4.219507705176107
9395,13.0,3.0,1.0,2.0,0.0,4.465908118654584
9396,12.0,11.0,0.0,8.0,0.0,4.23410650459726
9397,13.0,3.0,0.0,5.0,0.0,4.290459441148391
9398,8.0,18.0,1.0,1.0,0.0,4.983606621708336
9399,4.0,0.0,0.0,2.0,0.0,2.9444389791664403
9400,5.0,9.0,0.0,9.0,0.0,4.127134385045092
9401,17.0,2.0,0.0,7.0,0.0,4.406719247264253
9402,12.0,5.0,1.0,7.0,0.0,4.51085950651685
9403,14.0,10.0,0.0,6.0,0.0,4.8283137373023015
9404,17.0,5.0,1.0,4.0,0.0,4.867534450455582
9405,18.0,14.0,0.0,4.0,0.0,4.941642422609304
9406,44.0,33.0,0.0,18.0,0.0,5.849324779946859
9407,5.0,13.0,1.0,1.0,0.0,4.290459441148391
9408,15.0,9.0,0.0,8.0,0.0,4.74493212836325
9409,4.0,11.0,0.0,7.0,0.0,4.382026634673881
9410,18.0,6.0,1.0,6.0,0.0,4.6443908991413725
9411,7.0,2.0,1.0,4.0,0.0,3.7376696182833684
9412,14.0,10.0,0.0,9.0,0.0,5.030437921392435
9413,20.0,21.0,0.0,2.0,0.0,4.90527477843843
9414,38.0,40.0,0.0,5.0,0.0,5.91350300563827
9415,23.0,19.0,0.0,3.0,0.0,5.003946305945459
9416,50.0,35.0,1.0,11.0,0.0,6.049733455231958
9417,9.0,5.0,1.0,5.0,0.0,4.382026634673881
9418,36.0,9.0,1.0,9.0,0.0,5.545177444479562
9419,7.0,10.0,1.0,2.0,0.0,4.2626798770413155
9420,46.0,12.0,0.0,7.0,0.0,5.4680601411351315
9421,13.0,3.0,0.0,4.0,0.0,4.248495242049359
9422,26.0,2.0,0.0,6.0,0.0,4.51085950651685
9423,20.0,22.0,1.0,22.0,0.0,5.459585514144159
9424,11.0,11.0,0.0,2.0,0.0,4.74493212836325
9425,25.0,13.0,0.0,4.0,0.0,4.927253685157205
9426,49.0,46.0,1.0,10.0,0.0,5.87493073085203
9427,10.0,12.0,1.0,15.0,0.0,4.897839799950911
9428,28.0,74.0,0.0,14.0,0.0,6.025865973825314
9429,74.0,41.0,1.0,4.0,0.0,6.1463292576688975
9430,7.0,4.0,0.0,0.0,0.0,4.110873864173311
9431,15.0,19.0,1.0,3.0,0.0,4.955827057601261
9432,5.0,2.0,0.0,4.0,0.0,3.367295829986474
9433,10.0,11.0,0.0,7.0,0.0,4.382026634673881
9434,19.0,26.0,1.0,8.0,0.0,5.318119993844216
9435,53.0,21.0,0.0,1.0,0.0,5.662960480135946
9436,8.0,9.0,0.0,0.0,0.0,4.844187086458591
9437,28.0,14.0,0.0,12.0,0.0,5.081404364984463
9438,12.0,12.0,0.0,0.0,0.0,4.3694478524670215
9439,26.0,16.0,0.0,2.0,0.0,4.804021044733257
9440,15.0,2.0,0.0,8.0,0.0,4.127134385045092
9441,4.0,3.0,0.0,2.0,0.0,3.1354942159291497
9442,10.0,3.0,1.0,11.0,0.0,4.248495242049359
9443,17.0,19.0,0.0,10.0,0.0,4.852030263919617
9444,19.0,8.0,0.0,9.0,0.0,4.844187086458591
9445,12.0,10.0,1.0,0.0,0.0,4.48863636973214
9446,16.0,8.0,1.0,3.0,0.0,4.343805421853684
9447,3.0,6.0,0.0,5.0,0.0,3.8066624897703196
9448,27.0,7.0,0.0,10.0,0.0,4.844187086458591
9449,17.0,28.0,1.0,21.0,0.0,5.384495062789089
9450,12.0,2.0,0.0,2.0,0.0,4.330733340286331
9451,15.0,4.0,0.0,0.0,0.0,4.204692619390966
9452,11.0,25.0,1.0,14.0,0.0,4.9344739331306915
9453,14.0,7.0,0.0,7.0,0.0,4.543294782270004
9454,6.0,20.0,1.0,0.0,0.0,4.574710978503383
9455,8.0,9.0,0.0,9.0,0.0,4.30406509320417
9456,7.0,15.0,0.0,12.0,0.0,4.465908118654584
9457,21.0,27.0,1.0,5.0,0.0,5.214935757608986
9458,6.0,8.0,0.0,9.0,0.0,4.30406509320417
9459,36.0,24.0,1.0,1.0,0.0,5.327876168789581
9460,8.0,8.0,1.0,3.0,0.0,4.219507705176107
9461,9.0,18.0,1.0,0.0,0.0,4.976733742420574
9462,11.0,12.0,0.0,3.0,0.0,4.442651256490317
9463,16.0,15.0,0.0,4.0,0.0,4.382026634673881
9464,16.0,6.0,0.0,11.0,0.0,5.043425116919247
9465,17.0,4.0,0.0,7.0,0.0,4.23410650459726
9466,13.0,8.0,0.0,12.0,0.0,4.700480365792417
9467,3.0,6.0,0.0,0.0,0.0,3.1780538303479458
9468,36.0,57.0,1.0,17.0,0.0,5.971261839790462
9469,7.0,16.0,1.0,4.0,0.0,4.7535901911063645
9470,10.0,3.0,0.0,7.0,0.0,4.007333185232471
9471,11.0,14.0,1.0,6.0,0.0,4.418840607796598
9472,19.0,18.0,1.0,12.0,0.0,5.181783550292085
9473,14.0,6.0,0.0,7.0,0.0,4.5217885770490405
9474,4.0,12.0,1.0,9.0,0.0,4.454347296253507
9475,6.0,12.0,0.0,2.0,0.0,4.2626798770413155
9476,18.0,3.0,1.0,9.0,0.0,4.77912349311153
9477,11.0,5.0,0.0,2.0,0.0,4.709530201312334
9478,26.0,13.0,1.0,3.0,0.0,5.056245805348308
9479,6.0,0.0,0.0,3.0,0.0,3.258096538021482
9480,49.0,48.0,1.0,8.0,0.0,5.805134968916488
9481,14.0,3.0,1.0,12.0,0.0,4.48863636973214
9482,28.0,29.0,0.0,10.0,0.0,5.583496308781699
9483,29.0,41.0,0.0,8.0,0.0,5.545177444479562
9484,43.0,45.0,1.0,5.0,0.0,5.811140992976701
9485,17.0,16.0,0.0,9.0,0.0,5.14166355650266
9486,6.0,1.0,0.0,9.0,0.0,4.110873864173311
9487,8.0,10.0,0.0,1.0,0.0,4.04305126783455
9488,12.0,9.0,0.0,4.0,0.0,4.770684624465665
9489,12.0,17.0,0.0,4.0,0.0,5.043425116919247
9490,13.0,14.0,1.0,6.0,0.0,4.532599493153256
9491,12.0,8.0,0.0,1.0,0.0,4.219507705176107
9492,12.0,12.0,0.0,12.0,0.0,4.634728988229636
9493,10.0,4.0,0.0,6.0,0.0,4.007333185232471
9494,15.0,18.0,1.0,3.0,0.0,4.882801922586371
9495,18.0,7.0,0.0,6.0,0.0,4.430816798843313
9496,32.0,33.0,1.0,11.0,0.0,5.472270673671475
9497,30.0,32.0,1.0,8.0,0.0,5.3230099791384085
9498,10.0,14.0,0.0,5.0,0.0,4.343805421853684
9499,46.0,28.0,1.0,12.0,0.0,6.0473721790462776
9500,9.0,2.0,1.0,4.0,0.0,4.477336814478207
9501,9.0,3.0,0.0,8.0,0.0,4.330733340286331
9502,13.0,8.0,1.0,17.0,0.0,4.812184355372417
9503,80.0,58.0,0.0,2.0,0.0,6.102558594613569
9504,3.0,1.0,0.0,3.0,0.0,3.367295829986474
9505,4.0,1.0,0.0,0.0,0.0,3.1780538303479458
9506,13.0,4.0,0.0,11.0,0.0,4.584967478670572
9507,7.0,9.0,0.0,4.0,0.0,4.2626798770413155
9508,10.0,3.0,0.0,9.0,0.0,4.07753744390572
9509,8.0,5.0,0.0,3.0,0.0,4.0943445622221
9510,21.0,16.0,1.0,1.0,0.0,5.272999558563747
9511,11.0,5.0,0.0,4.0,0.0,4.143134726391533
9512,3.0,7.0,0.0,5.0,0.0,4.30406509320417
9513,15.0,1.0,0.0,11.0,0.0,4.31748811353631
9514,13.0,13.0,0.0,3.0,0.0,4.927253685157205
9515,12.0,15.0,1.0,8.0,0.0,4.736198448394496
9516,35.0,40.0,1.0,2.0,0.0,5.476463551931511
9517,20.0,12.0,0.0,5.0,0.0,4.812184355372417
9518,21.0,23.0,1.0,4.0,0.0,5.298317366548036
9519,34.0,49.0,1.0,5.0,0.0,5.7430031878094825
9520,4.0,10.0,0.0,0.0,0.0,4.143134726391533
9521,10.0,7.0,0.0,1.0,0.0,4.442651256490317
9522,19.0,13.0,0.0,4.0,0.0,4.927253685157205
9523,5.0,5.0,0.0,3.0,0.0,4.330733340286331
9524,6.0,8.0,0.0,2.0,0.0,4.290459441148391
9525,25.0,17.0,0.0,0.0,0.0,4.912654885736052
9526,8.0,18.0,0.0,5.0,0.0,4.51085950651685
9527,53.0,39.0,1.0,11.0,0.0,6.003887067106539
9528,15.0,6.0,0.0,3.0,0.0,4.61512051684126
9529,23.0,16.0,1.0,9.0,0.0,5.41610040220442
9530,18.0,23.0,1.0,21.0,0.0,5.187385805840755
9531,2.0,5.0,0.0,0.0,0.0,2.995732273553991
9532,32.0,43.0,1.0,11.0,0.0,5.638354669333745
9533,11.0,2.0,0.0,12.0,0.0,4.624972813284271
9534,8.0,8.0,0.0,1.0,0.0,4.248495242049359
9535,18.0,4.0,0.0,1.0,0.0,4.060443010546419
9536,13.0,9.0,0.0,0.0,0.0,4.976733742420574
9537,14.0,11.0,0.0,8.0,0.0,4.454347296253507
9538,8.0,4.0,0.0,11.0,0.0,4.394449154672439
9539,25.0,24.0,1.0,15.0,0.0,5.365976015021851
9540,4.0,10.0,1.0,4.0,0.0,4.248495242049359
9541,24.0,21.0,1.0,11.0,0.0,5.327876168789581
9542,16.0,14.0,0.0,6.0,0.0,4.59511985013459
9543,18.0,11.0,1.0,8.0,0.0,4.948759890378168
9544,18.0,18.0,0.0,10.0,0.0,4.7535901911063645
9545,6.0,7.0,1.0,0.0,0.0,4.290459441148391
9546,4.0,2.0,0.0,6.0,0.0,3.2188758248682006
9547,21.0,14.0,0.0,14.0,0.0,5.0238805208462765
9548,12.0,7.0,0.0,8.0,0.0,4.430816798843313
9549,13.0,12.0,0.0,8.0,0.0,4.532599493153256
9550,15.0,10.0,0.0,3.0,0.0,4.442651256490317
9551,25.0,35.0,1.0,7.0,0.0,5.627621113690637
9552,17.0,5.0,0.0,0.0,0.0,4.997212273764115
9553,9.0,9.0,0.0,16.0,0.0,4.787491742782046
9554,3.0,4.0,0.0,1.0,0.0,3.4339872044851463
9555,9.0,13.0,0.0,7.0,0.0,4.68213122712422
9556,27.0,33.0,1.0,13.0,0.0,5.3471075307174685
9557,10.0,3.0,0.0,3.0,0.0,4.189654742026425
9558,30.0,24.0,1.0,9.0,0.0,5.402677381872279
